tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4,avaliador5,avaliador6,orientador_filiação,row_idx,orientador_nome,orientador_país,avaliador2_filiação,avaliador1_nome,avaliador1_país,avaliador2_nome,avaliador2_país,avaliador2_keyword_1,avaliador2_keyword_2,orientador_keyword_1,orientador_keyword_2,orientador_keyword_3,orientador_keyword_4,avaliador1_filiação,avaliador4_filiação,avaliador5_filiação,avaliador3_nome,avaliador3_país,avaliador6_nome,avaliador6_país,avaliador5_nome,avaliador5_país,avaliador3_filiação,avaliador4_nome,avaliador4_país,avaliador6_filiação,avaliador2_keyword_3,avaliador2_keyword_4,avaliador1_keyword_1,avaliador1_keyword_2,avaliador1_keyword_3,avaliador1_keyword_4,avaliador1_keyword_5,avaliador2_keyword_5,avaliador3_keyword_1,avaliador3_keyword_2,avaliador3_keyword_3,avaliador4_keyword_1,avaliador4_keyword_2,avaliador4_keyword_3,avaliador4_keyword_4,avaliador4_keyword_5,ano,orientador_keyword_5,orientador_keyword_6,avaliador6_keyword_1,avaliador6_keyword_2,avaliador6_keyword_3,avaliador6_keyword_4,avaliador3_keyword_4,avaliador3_keyword_5,avaliador1_keyword_6,avaliador4_keyword_6,avaliador2_keyword_6,avaliador2_keyword_7,avaliador2_keyword_8,avaliador2_keyword_9,avaliador2_keyword_10,avaliador2_keyword_11,avaliador2_keyword_12,avaliador2_keyword_13,avaliador1_keyword_7,avaliador6_keyword_5,avaliador1_keyword_8,avaliador1_keyword_9,avaliador1_keyword_10,avaliador1_keyword_11,avaliador3_keyword_6,avaliador4_keyword_7,avaliador3_keyword_7,avaliador5_keyword_1,avaliador5_keyword_2,avaliador5_keyword_3,avaliador5_keyword_4,avaliador3_keyword_8,avaliador3_keyword_9,avaliador3_keyword_10,avaliador3_keyword_11,avaliador3_keyword_12,avaliador3_keyword_13,orientador_genero,avaliador1_genero,avaliador2_genero,avaliador3_genero,avaliador4_genero,avaliador5_genero,avaliador6_genero
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1170202,orcid.org/0000-0002-1180-2637,orcid.org/0000-0001-8956-8660,orcid.org/0000-0002-8781-3914,orcid.org/0000-0003-3109-4305,,,,UNICAMP - University of Campinas,51,Edmundo Madeira,no info,Federal University of Uberlândia,Lisandro Zambenedetti Granville,Brazil,Rafael Pasquini,no info,,,,,,,Federal University of Rio Grande do Sul,,,Christian Esteve Rothenberg,no info,,,,,Universidade Estadual de Campinas (UNICAMP),,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1167889,orcid.org/0000-0003-4869-5190,orcid.org/0000-0002-1743-8004,sem orcid,orcid.org/0000-0003-1802-7829,orcid.org/0000-0002-0210-0908,,,Universidade Estadual de Campinas,52,Guido Araujo,no info,sem orcid,Vanderlei Bonato,Brazil,sem orcid,sem orcid,,,,,,,no info,Universidade Estadual de Campinas,,Ricardo Ferreira,no info,,,,,Universidade Federal de Viçosa,Ricardo  Pannain,no info,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,não anotado,sem orcid,Masculino,Masculino,não anotado,não anotado
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1235386,orcid.org/0000-0003-1001-082X,orcid.org/0000-0002-5259-2859,orcid.org/0000-0001-9924-0079,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-7002-875X,,,University of Campinas,53,Lehilton Pedrosa,no info,no info,Cristina G. Fernandes,no info,Fabio Protti,no info,,,,,,,University of Sao Paulo,University of Campinas,,Flávio K. Miyazawa,no info,,,,,no info,Ricardo Dahab,Brazil,,,,approximation algorithms,,,,,,,,,Cryptography, Graph Theory,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Masculino,Masculino,Masculino,não anotado,não anotado
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1236423,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-8687-2613,orcid.org/0000-0002-9598-5732,orcid.org/0000-0002-2635-0522,orcid.org/0000-0001-9383-4546,,,no info,54,Flávio K. Miyazawa,no info,no info,Eduardo Uchoa,no info,Luciana Buriol,no info,,,,,,,no info,Johannes Gutenberg University Mainz,,Marco Lübbecke,Germany,,,,,Technische Universität Berlin,Stefan  Irnich,no info,,,,,,,,,,operations research,integer programming,decomposition methods,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1236073,orcid.org/0000-0002-4236-8212,orcid.org/0000-0003-2059-9463,orcid.org/0000-0002-5184-9413,orcid.org/0000-0003-1927-0142,,,,Universidade Estadual de Campinas,55,Anderson Rocha,Brazil,no info,Moacir Ponti,no info,Diego Furtado Silva,no info,,,Machine Intelligence; Digital Forensics; Reasoning for Complex Data,,,,Universidade de São Paulo,,,"Cunha, S.A.",no info,,,,,no info,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado,não anotado
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1237384,orcid.org/0000-0003-1783-4231,orcid.org/0000-0002-8980-6208,orcid.org/0000-0002-8889-1586,sem orcid,orcid.org/0000-0002-8803-0401,,,Universidade Estadual de Campinas,56,Edson Borin,no info,University of Sheffield,Felipe M. G. França,no info,Jefersson A. dos Santos,no info,Pattern Recognition, Image Processing,,,,,Universidade Federal do Rio de Janeiro,UNICAMP,,sem orcid,sem orcid,,,,,sem orcid,Rodolfo Azevedo,Brazil,, Content-Based Image Retrieval, Remote Sensing,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,não anotado,Masculino,sem orcid,Masculino,não anotado,não anotado
DOUTORADO,https://www.repositorio.unicamp.br/acervo/detalhe/1237309,orcid.org/0000-0001-9772-263X,orcid.org/0000-0002-6494-7514,orcid.org/0000-0002-1756-4852,orcid.org/0000-0001-5295-3514,orcid.org/0000-0002-0512-506X,,,Universidade Estadual de Campinas,57,Ricardo Torres,Netherlands,Universidade Estadual de Campinas,João Paulo Papa,no info,André Santanchè,no info,,,multimedia retrieval,multimedia classification,machine learning,information visualization,no info,no info,,Luiz Camolesi Júnior,no info,,,,,Universidade Estadual de Campinas,Alexandre Ferreira,no info,,,,machine learning, image processing, computervision, meta-heuristics,,,,,,,,,,,2021,data science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,Masculino,Masculino,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260802,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-9318-7956,orcid.org/0000-0002-1756-4852,,,,,University of Campinas,0,Helio Pedrini,Brazil,Universidade Estadual de Campinas,Antonio Carlos Aloise,no info,André Santanchè,no info,,,image and video processing; machine learning; computer vision,,,,no info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1241594,orcid.org/0000-0003-1783-4231,sem orcid,orcid.org/0000-0002-4531-1473,,,,,Universidade Estadual de Campinas,1,Edson Borin,no info,Universidade Estadual de Campinas,sem orcid,sem orcid,Breno Bernard Nicolau de França,Brazil,Empirical Software Engineering,Continuous Software Engineering,,,,,sem orcid,,,,,,,,,,,,,Software Architecture,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,sem orcid,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1239069,orcid.org/0000-0002-4531-1473,orcid.org/0000-0001-7598-2799,orcid.org/0000-0002-9545-2098,,,,,Universidade Estadual de Campinas,2,Breno Bernard Nicolau de França,Brazil,Universidade Estadual de Campinas (UNICAMP),Gustavo Pinto,Brazil,Julio Cesar Dos Reis,no info,,,Empirical Software Engineering,Continuous Software Engineering,Software Architecture,,no info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1241978,orcid.org/0000-0002-4321-9075,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-5396-9868,,,,,Universidade Estadual de Campinas,3,Adín Ramírez Rivera,Norway,Universidade Estadual de Campinas,Helio Pedrini,Brazil,Eduardo Valle,Brazil,,,,,,,University of Campinas,,,,,,,,,,,,,,,image and video processing; machine learning; computer vision,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1241300,orcid.org/0000-0002-7002-875X,orcid.org/0000-0002-6044-4012,orcid.org/0000-0001-9068-938X,,,,,University of Campinas,4,Ricardo Dahab,Brazil,Universidade Estadual de Campinas,Nuno Antunes,Portugal,Sandra Avila,no info,,,Cryptography, Graph Theory,,,no info,,,,,,,,,,,,,,,Security; Dependable Systems; Cloud Security; Software Vulnerabilities,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1242931,orcid.org/0000-0001-9068-938X,orcid.org/0000-0003-0125-630X,orcid.org/0000-0003-2112-4806,,,,,Universidade Estadual de Campinas,5,Sandra Avila,no info,no info,Helio Pedrini,Brazil,Cristina Vasconcelos,no info,,,,,,,University of Campinas,,,,,,,,,,,,,,,image and video processing; machine learning; computer vision,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1242951,orcid.org/0000-0002-1756-4852,sem orcid,orcid.org/0000-0002-9545-2098,,,,,Universidade Estadual de Campinas,6,André Santanchè,no info,Universidade Estadual de Campinas (UNICAMP),sem orcid,sem orcid,Julio Cesar Dos Reis,no info,,,,,,,sem orcid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,sem orcid,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1243028,orcid.org/0000-0002-9545-2098,orcid.org/0000-0002-0512-506X,orcid.org/0000-0001-6994-8076,,,,,Universidade Estadual de Campinas (UNICAMP),7,Julio Cesar Dos Reis,no info,Federal University of Technology – Paraná,Alexandre Ferreira,no info,Thiago Henrique Silva,Brazil,Data Mining, Machine  Learning,,,,,no info,,,,,,,,,,,,, Social Networks, Urban Computing,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1243332,orcid.org/0000-0002-6023-5982,orcid.org/0000-0001-8657-3800,orcid.org/0000-0002-8603-699X,,,,,University of Campinas,8,Islene Calciolari Garcia,no info,University of Campinas,Joel Rodrigues,Brazil,Juliana Freitag Borin,Brazil,Internet of Things, Smart Cities,,,,,Universidade da Beira Interior,,,,,,,,,,,,, Computer network protocols,,Sensor networks and IoT,e-health technologies, Vehicular communications, mobile and cloud computing, Mobile and ubiquitous computing,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1242638,orcid.org/0000-0003-4462-3325,orcid.org/0000-0003-1381-4794,sem orcid,,,,,University of Campinas,9,Orlando Lee,no info,sem orcid,Maycon Sambinelli,no info,sem orcid,sem orcid,,,,,,,University of Sao Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,sem orcid,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1242691,orcid.org/0000-0003-0125-630X,orcid.org/0000-0001-8229-3385,orcid.org/0000-0002-8429-4119,,,,,University of Campinas,10,Helio Pedrini,Brazil,CDI-Solutions,Afonso Paiva,Brazil,Aurea Soriano-Vargas,Brazil,Computer Science,Information Visualization,image and video processing; machine learning; computer vision,,,,Universidade de São Paulo Instituto de Ciências Matemáticas e de Computação,,,,,,,,,,,,,Visual Analytics,Data Science,,,,,,Artificial Intelligence,,,,,,,,,2022,,,,,,,,,,,Data Representation,Machine Learning,Deep Learning,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1245035,orcid.org/0000-0002-7603-9695,orcid.org/0000-0003-0467-3133,orcid.org/0000-0001-9820-6047,,,,,Universidade Estadual de Campinas,11,Leonardo Montecchi,Norway,University of Florence,Esther Luna Colombini,no info,TOMMASO ZOPPI,Italy,Anomaly Detection, Intrusion Detection,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,, Unsupervised Learning, Safety,,,,,, Security,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1246210,orcid.org/0000-0002-4321-9075,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-5652-0852,,,,,Universidade Estadual de Campinas,12,Adín Ramírez Rivera,Norway,Universidade Estadual de Campinas,Helio Pedrini,Brazil,Roberto Lotufo,no info,,,,,,,University of Campinas,,,,,,,,,,,,,,,image and video processing; machine learning; computer vision,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1244851,orcid.org/0000-0002-8972-080X,orcid.org/0000-0002-3734-7679,orcid.org/0000-0001-6030-2682,,,,,State University of Campinas,13,Fábio Usberti,no info,University of Campinas,Pedro Hokama,no info,Eduardo C. Xavier,Brazil,,,,,,,Universidade Federal de Itajubá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1246709,orcid.org/0000-0002-4236-8212,orcid.org/0000-0002-6494-7514,orcid.org/0000-0001-9068-938X,,,,,Universidade Estadual de Campinas,14,Anderson Rocha,Brazil,Universidade Estadual de Campinas,João Paulo Papa,no info,Sandra Avila,no info,,,Machine Intelligence; Digital Forensics; Reasoning for Complex Data,,,,no info,,,,,,,,,,,,,,,machine learning, image processing, computervision, meta-heuristics,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1247332,orcid.org/0000-0001-5201-1244,orcid.org/0000-0002-1756-4852,orcid.org/0000-0001-7509-5532,,,,,no info,15,Jacques Wainer,Brazil,Universidade Federal do ABC,André Santanchè,no info,Jesús P. Mena-Chalco,no info,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1246230,orcid.org/0000-0003-0467-3133,orcid.org/0000-0002-0357-8655,orcid.org/0000-0003-0125-630X,,,,,Universidade Estadual de Campinas,16,Esther Luna Colombini,no info,University of Campinas,Eduardo Oliveira Freire,no info,Helio Pedrini,Brazil,image and video processing; machine learning; computer vision,,,,,,Universidade Federal de Sergipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1247973,orcid.org/0000-0003-2608-4807,orcid.org/0000-0001-7878-4990,orcid.org/0000-0001-6928-0168,,,,,Universidade Estadual de Campinas,17,Guilherme P. Telles,Brazil,no info,Joao Meidanis,no info,Marinella Sciortino,no info,,,,,,,State University of Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1248397,orcid.org/0000-0002-8603-699X,orcid.org/0000-0003-3765-8300,orcid.org/0000-0002-0713-0583,,,,,University of Campinas,18,Juliana Freitag Borin,Brazil,no info,Allan Pinto,Brazil,Fabrício Silva,no info,,,Internet of Things, Smart Cities, Computer network protocols,,Brazilian Center for Research in Energy and Materials,,,,,,,,,,,,,,,Computer Vision,Artificial Intelligence/Machine Learning,High-Performance Computing,Synchrotron Radiation,Image and video analysis,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1249913,orcid.org/0000-0003-1214-3431,orcid.org/0000-0003-1783-4231,orcid.org/0000-0001-5746-4154,,,,,Universidade Estadual de Campinas,19,Hervé Yviquel,Brazil,no info,Edson Borin,no info,Alfredo Goldman,no info,,,Parallel Computing,High Performance Computing,Parallel Programming Model,Compilers,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254536,orcid.org/0000-0001-9068-938X,orcid.org/0000-0001-9319-9829,orcid.org/0000-0002-8429-4119,,,,,Universidade Estadual de Campinas,20,Sandra Avila,no info,CDI-Solutions,Levy Boccato,no info,Aurea Soriano-Vargas,Brazil,Computer Science,Information Visualization,,,,,Universidade Estadual de Campinas (UNICAMP),,,,,,,,,,,,,Visual Analytics,Data Science,,,,,,Artificial Intelligence,,,,,,,,,2022,,,,,,,,,,,Data Representation,Machine Learning,Deep Learning,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1253585,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-1756-4852,orcid.org/0000-0002-1546-3740,,,,,University of Campinas,21,Helio Pedrini,Brazil,Universidade Federal de Minas Gerais,André Santanchè,no info,Carlos Caetano,Brazil,,,image and video processing; machine learning; computer vision,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1371284,orcid.org/0000-0003-1783-4231,orcid.org/0000-0002-4128-5415,orcid.org/0000-0003-0499-2564,,,,,Universidade Estadual de Campinas,22,Edson Borin,no info,Universidade Estadual de Campinas (UNICAMP),Fernando J. Von Zuben,no info,Marcos M. Raimundo,no info,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254318,orcid.org/0000-0003-1214-3431,orcid.org/0000-0003-1527-9668,orcid.org/0000-0002-5564-698X,,,,,Universidade Estadual de Campinas,23,Hervé Yviquel,Brazil,University of Campinas,Karol Desnos,no info,Lucas Wanner,no info,,,Parallel Computing,High Performance Computing,Parallel Programming Model,Compilers,Institut National des Sciences Appliquées de Rennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1371294,orcid.org/0000-0003-2608-4807,orcid.org/0000-0003-0125-630X,orcid.org/0000-0002-1287-8019,,,,,Universidade Estadual de Campinas,25,Guilherme P. Telles,Brazil,no info,Helio Pedrini,Brazil,Paulo Oliveira,no info,,,,,,,University of Campinas,,,,,,,,,,,,,,,image and video processing; machine learning; computer vision,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1256874,orcid.org/0000-0001-9068-938X,orcid.org/0000-0001-6465-356X,sem orcid,orcid.org/0000-0002-1534-5744,,,,Universidade Estadual de Campinas,26,Sandra Avila,no info,sem orcid,Luiz Sérgio Carvalho,Brazil,sem orcid,sem orcid,,,,,,,Universidade Estadual de Campinas,,,Paula Dornhofer Paro Costa,Brazil,,,,,Universidade Estadual de Campinas (UNICAMP),,,,,,Coronary artery disease,Diabetes,Public health,Epidemiology,Biostatistics,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,sem orcid,Feminino,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1254351,orcid.org/0000-0002-9545-2098,orcid.org/0000-0002-6023-5982,orcid.org/0000-0001-6503-8016,,,,,Universidade Estadual de Campinas (UNICAMP),27,Julio Cesar Dos Reis,no info,The Open University,Islene Calciolari Garcia,no info,Lara Piccolo,United Kingdom,Community engagement,Technology for social change,,,,,University of Campinas,,,,,,,,,,,,,Socially-aware computing,Human-computer interaction,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260903,orcid.org/0000-0001-7878-4990,orcid.org/0000-0001-6809-3547,orcid.org/0000-0003-2608-4807,,,,,State University of Campinas,28,Joao Meidanis,no info,Universidade Estadual de Campinas,Fabio Viduani Martinez,Brazil,Guilherme P. Telles,Brazil,,,,,,,Universidade Federal de Mato Grosso do Sul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1259169,orcid.org/0000-0001-5201-1244,orcid.org/0000-0002-9545-2098,orcid.org/0000-0003-2111-1319,,,,,no info,29,Jacques Wainer,Brazil,University of São Paulo,Julio Cesar Dos Reis,no info,"Pardo, T.A.S.",Brazil,,,,,,,Universidade Estadual de Campinas (UNICAMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1259671,orcid.org/0000-0003-1908-4753,orcid.org/0000-0002-4984-4832,orcid.org/0000-0003-2608-4807,,,,,Universidade Estadual de Campinas Instituto de Computação,30,Claudia Medeiros,Brazil,Universidade Estadual de Campinas,Jaudete Daltio,no info,Guilherme P. Telles,Brazil,,,Scientific data management, Data interoperability, Open Science,,no info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Feminino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://www.repositorio.unicamp.br/acervo/detalhe/1260386,orcid.org/0000-0002-4531-1473,orcid.org/0000-0002-7603-9695,orcid.org/0000-0003-4275-0638,,,,,Universidade Estadual de Campinas,31,Breno Bernard Nicolau de França,Brazil,Adapit Soluçõs em TI,Leonardo Montecchi,Norway,Fabio Basso,Brazil,Model-Driven Engineering,Software Product Lines,Empirical Software Engineering,Continuous Software Engineering,Software Architecture,,Universidade Estadual de Campinas,,,,,,,,,,,,,Domain Specific Languages,MDE as a Service,,,,,,Internet of Things,,,,,,,,,2022,,,,,,,,,,,Object-Oriented Framework,Automated Design,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
